@CWAVERAGERATING,@CWTOTALCOMMENT,@PROCESSIDENTIFIER,@MATURITYLEVEL,@CANDIDATE,@ALTERNATENAME,@SPLITNAME,@FRAMEWORXSTATUS,@CANDIDATEMANDATORY,@CANDIDATEEXPLANATORY,@UNIQUEIDENTIFIER,@NAME,@NOTESFROMPREVIOUSDEVELOPMENT,@CANDIDATEOPTIONAL,@BRIEFDESCRIPTION,@SPECIFICATION,@EXPLANATORY,@TYPE,@DELETEDPROCESS,@DATEVALIDATED,@WHENCREATED,@MANDATORY,@OPTIONAL,@VALIDATED,@EXPORTFLAG,@NEWPROCESSIDENTIFIER,@SORTID,@TEMPLATE,@WHENUPDATED,@REFERENCES,@NOTE,@ETOMPROCESSCONTEXT,@DESCRIPTION,@INTERACTION,@CANDIDATEINTERACTIONS,@EHEALTHDESCRIPTION,@EHEALTHNAME,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,14bd1cb0560411ec8107000d3a02ed0d,Execute Sales Problem Resolution,,,Execute Sales Problem Resolution business activity is in charge of implementing an optimal sales problem solution based on priorities related to selling. ,,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-12-05T19:46:48,,,0,0,1.1.21.2.3,01.01.21.02.03,0,2021-12-09T03:19:38,,,,Execute Sales Problem Resolution business activity is in charge of implementing an optimal sales problem solution based on priorities related to selling. ,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,14bd1cb1560411ec8107000d3a02ed0d,Update Sales Problem Knowledge,,,Update Sales Problem Knowledge business activity is responsible for refreshing learnings from a sales problem. ,,,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2021-12-05T19:46:48,,,0,0,1.1.21.2.4,01.01.21.02.04,0,2021-12-09T03:19:38,,,,Update Sales Problem Knowledge business activity is responsible for refreshing learnings from a sales problem. ,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,14bd1cbe560411ec8107000d3a02ed0d,Prioritize Sales Problem,,,Prioritize Sales Problem business activity is in charge of organizing Sales Problems by order of business established conditions or attributes. ,,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2021-12-05T19:46:49,,,0,0,1.1.21.2.2.1,01.01.21.02.02.01,0,2021-12-09T03:19:37,,,,Prioritize Sales Problem business activity is in charge of organizing Sales Problems by order of business established conditions or attributes. ,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,14bd1cbf560411ec8107000d3a02ed0d,Collect Sales Problem  Information,,,Collect Sales Problem  Information business activity is in charge of gathering all information/data that relate or apply to a defined sales problem.,,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2021-12-05T19:46:49,,,0,0,1.1.21.2.2.2,01.01.21.02.02.02,0,2022-06-03T11:17:42,,,,Collect Sales Problem  Information business activity is in charge of gathering all information/data that relate or apply to a defined sales problem.,,,,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,14bd1cc0560411ec8107000d3a02ed0d,Analyze Sales Problem,,,"Analyze Sales Problem business activity is in charge of discovering insights, reasons and answers to sales problem.  ",,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2021-12-05T19:46:49,,,0,0,1.1.21.2.2.3,01.01.21.02.02.03,0,2022-06-03T11:17:29,,,,"Analyze Sales Problem business activity is in charge of discovering insights, reasons and answers to sales problem.  

This business activity includes tasks that identify the cause of a sales problem and measures to implement solution plan that are answers to the sales problem. ",,,,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,14bd1cc1560411ec8107000d3a02ed0d,Define Sales Problem Solutions,,,Define Sales Problem Solutions business activity is in charge of establishing answers to Sales Problems,,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2021-12-05T19:46:49,,,0,0,1.1.21.2.2.4,01.01.21.02.02.04,0,2021-12-09T03:19:38,,,,"Define Sales Problem Solutions business activity is in charge of establishing answers to Sales Problems. 

This business activity includes tasks that identify all answers that correctively resolve a sales problem. ",,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,14bd1cc2560411ec8107000d3a02ed0d,Prioritize Sales Problem Solution,,,Prioritize Sales Problem Solution business activity is in charge of organizing answers that correct sales problem in an order that effectively address the sales problem. ,,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2021-12-05T19:46:49,,,0,0,1.1.21.2.2.5,01.01.21.02.02.05,0,2021-12-09T03:19:38,,,,"Prioritize Sales Problem Solution business activity is in charge of organizing answers that correct sales problem in an order that effectively address the sales problem. 

This business activity includes tasks that identify all answers to a Sales Problem based on business requirements. ",,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,14bd1cd4560411ec8107000d3a02ed0d,Identify Sales Problem Solution,,,Identify Sales Problem Solution business activity is in charge of finding and identifying answers to a defined sales problem.,,,657f7a5e87ef11e5bf18002590713bc0,0,1899-12-30T00:00:00,2021-12-05T19:46:51,,,0,0,1.1.21.2.2.3.1,01.01.21.02.02.03.01,0,2022-06-03T11:18:15,,,,"Identify Sales Problem Solution business activity is in charge of finding and identifying answers to a defined sales problem. 

Identify Sales Problem Solution includes activities that define sales problem solutions, and prioritize sales problem solutions based on their impact on selling.",,,,,ATALMOR,ATALMOR,ATALMOR,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,14bd1ce6560411ec8107000d3a02ed0d,Develop Sales Problem Solution Plan,,,Develop Sales Problem Solution Plan business activity is in charge of identifying and creating the tasks and course of action that correct or resolve sales problems. ,,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2021-12-05T19:46:53,,,0,0,1.1.21.2.3.1,01.01.21.02.03.01,0,2021-12-09T03:19:38,,,,Develop Sales Problem Solution Plan business activity is in charge of identifying and creating the tasks and course of action that correct or resolve sales problems. ,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,,6c6a1773598011df88790026b9bf6441,0,,,b4509c908eca11e5bf18002590713bc0,,,14bd1ce7560411ec8107000d3a02ed0d,Execute Sales Problem Solution,,,Execute Sales Problem Solution business activity is in charge of implementing tasks based on a course of action to correct or resolve sales problems. ,,,37fa5da18f8811dfad4100059a3c7800,0,1899-12-30T00:00:00,2021-12-05T19:46:53,,,0,0,1.1.21.2.3.2,01.01.21.02.03.02,0,2021-12-09T03:19:38,,,,Execute Sales Problem Solution business activity is in charge of implementing tasks based on a course of action to correct or resolve sales problems. ,,,,,ATALMOR,ATALMOR,DFREED,,,
0.0,0.0,1.2.1.1.1.1,6c6a1773598011df88790026b9bf6441,0,1.1.1.1 Gather Market Information,Gather Market Information,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,1615f48476e411e1a8e8002564cb911c,Gather Market Information,,Reserved for future use.,Establish and Management of  external Providers and internal  resources for providing market information,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T21:36:22,Reserved for future use.,Reserved for future use.,0,0,1.1.1.1.1,01.01.01.01.01,0,2022-06-03T11:55:24,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.","Gather Market information processes  focus on establishment  and Management of relationships with external providers of market information, and management of internal resources used for providing market information.",Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,ATALMOR,,,
0.0,0.0,1.2.1.1.1.2,6c6a1773598011df88790026b9bf6441,0,1.1.1.2 Analyze Market Information,Analyze Market Information,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,1615f48776e411e1a8e8002564cb911c,Analyze Market Information,,Reserved for future use.,Develop enterprise and business views of the market,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T21:36:22,Reserved for future use.,Reserved for future use.,0,0,1.1.1.1.2,01.01.01.01.02,0,2017-07-13T20:11:46,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.","Analyze Market information processes focus on developing enterprise and business views of the market, based on the analysis of the external and internal information sources. Methodologies used for developing market forecasts, as well as  the development of forecasts is managed by this process.",Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.1.1.2.1,6c6a1773598011df88790026b9bf6441,0,1.1.2.1 Establish Market Participation,Establish Market Participation,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,1615f48a76e411e1a8e8002564cb911c,Establish Market Participation,,Reserved for future use.,Agreement on Markets in which Enterprise will Participate.,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T21:36:23,Reserved for future use.,Reserved for future use.,0,0,1.1.1.2.1,01.01.01.02.01,0,2017-07-13T20:11:46,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Establish Market Participation processes focus on agreement across the enterprise with respect to markets in which the enterprise will participate.,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.1.1.2.2,6c6a1773598011df88790026b9bf6441,0,1.1.2.2 Establish Market Strategy Objectives,Establish Market Strategy Objectives,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,1615f48d76e411e1a8e8002564cb911c,Establish Market Strategy Objectives,,Reserved for future use.,"Define Objectives, strategies to be followed to achieve objectives",,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T21:36:23,Reserved for future use.,Reserved for future use.,0,0,1.1.1.2.2,01.01.01.02.02,0,2017-07-13T20:11:46,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Establish Market Strategy Objectives processes focus on defining the Objectives to be achieved and the broad strategies  to be followed to achieve the objectives,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.1.1.2.3,6c6a1773598011df88790026b9bf6441,0,1.1.2.3 Support Market Strategy,Support Market Strategy,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,1615f49076e411e1a8e8002564cb911c,Support Market Strategy,,Reserved for future use.,Develop sales strategies to support market strategies,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T21:36:23,Reserved for future use.,Reserved for future use.,0,0,1.1.1.2.3,01.01.01.02.03,0,2017-07-13T20:11:46,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Support Market strategy processes  focus on developing  appropriate sales strategies.,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.1.1.2.4,6c6a1773598011df88790026b9bf6441,0,1.1.2.4 Identify Enterprise areas to meet market strategy objectives,Identify Enterpise areas to meet market startegy objectives,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,1615f49376e411e1a8e8002564cb911c,Identify Enterprise areas to meet market strategy objectives,,Reserved for future use.,Identify the areas across the enterprise responsible for the achievement of specific objectives,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T21:36:23,Reserved for future use.,Reserved for future use.,0,0,1.1.1.2.4,01.01.01.02.04,0,2017-07-13T20:11:46,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.1.1.3.1,6c6a1773598011df88790026b9bf6441,0,1.1.3.1 Identify Market Segments,Identify Market Segments,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,1615f49676e411e1a8e8002564cb911c,Identify Market Segments,,Reserved for future use.,Identify the market segmentation,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T21:36:24,Reserved for future use.,Reserved for future use.,0,0,1.1.1.3.1,01.01.01.03.01,0,2017-07-13T20:11:46,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Identify Market Segments process are responsible for identifying the market segmentation which will be used across the enterprise.,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.1.1.3.2,6c6a1773598011df88790026b9bf6441,0,1.1.3.2 Manage Market Segments outcome,Manage Market Segments outcome,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,1615f49976e411e1a8e8002564cb911c,Manage Market Segments outcome,,Reserved for future use.,Management of market segments outcome.,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T21:36:24,Reserved for future use.,Reserved for future use.,0,0,1.1.1.3.2,01.01.01.03.02,0,2017-07-13T20:11:46,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Manage Market Segments outcome process focus on identifying the areas with in the organization which are responsible for the management of market segment outcomes.,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.1.1.3.3,6c6a1773598011df88790026b9bf6441,0,1.1.3.3 Reporting - Specific Market Segments,Reporting - Specific Market Segments,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,1615f49c76e411e1a8e8002564cb911c,Reporting - Specific Market Segments,,Reserved for future use.,Identify and manage reporting process for specific market segments,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T21:36:24,Reserved for future use.,Reserved for future use.,0,0,1.1.1.3.3,01.01.01.03.03,0,2017-07-13T20:11:46,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.1.1.4.1,6c6a1773598011df88790026b9bf6441,0,1.1.4.1 Link consumption profiles & available product families,Link consumption profiles & available product families,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,1615f49f76e411e1a8e8002564cb911c,Link consumption profiles & available product families,,Reserved for future use.,Link Market segments and available product families,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T21:36:24,Reserved for future use.,Reserved for future use.,0,0,1.1.1.4.1,01.01.01.04.01,0,2017-07-13T20:11:46,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Link Market segments & available product families processes analyze the basic consumption profiles of  market segments and associate these with the product families available,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
0.0,0.0,1.2.1.1.4.2,6c6a1773598011df88790026b9bf6441,0,1.1.4.2 Identify potential new product families for market segments,Identify potential new product families for market segments,b4509c908eca11e5bf18002590713bc0,Reserved for future use.,Reserved for future use.,1615f4a276e411e1a8e8002564cb911c,Identify potential new product families for market segments,,Reserved for future use.,Identify potential new product families for the market segments,,Reserved for future use.,7001e89dcb2b11db9435000e3573f0d3,0,1899-12-30T00:00:00,2012-03-25T21:36:24,Reserved for future use.,Reserved for future use.,0,0,1.1.1.4.2,01.01.01.04.02,0,2017-07-13T20:11:47,,,"This process element represents part of the overall enterprise, modelled in business process terms, and can be applied (i.e. “instantiated”) with other similar process elements for application within a specific organization or domain.",Not used for this process element,Reserved for future use.,Reserved for future use.,,,ADMIN,ADMIN,DFREED,,,
