@CWAVERAGERATING,@CWTOTALCOMMENT,@TYPE,@CAPABILITYIDENTIFIER,@EXPORTFLAG,@DATEVALIDATED,@WHENUPDATED,@GROUPSTRATIFICATION,@WHENCREATED,@NAME,@UNIQUEIDENTIFIER,@MATURITYLEVEL,@TEMPLATE,@DESCRIPTION,@VALIDATED,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.7.7.2,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Network Access Constraints Interpretation,111857a9b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to understand imposed access rights limitations for a network.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.7.7.3,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Network Access Enforcement,111857aab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to ensure that access rights are granted where constraints are not appropriate and to prevent access where constraints are in place to prevent access.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.7.8,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Network Matching,111857abb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a network with other aspects of a network or related business objects.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.7.8.1,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Network/Asset Matching,111857acb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a network with an asset.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.7.8.2,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Network/Location Matching,111857adb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a network with a location.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.7.8.3,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Network/Network Matching,111857aeb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a network with other (types of) network.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.7.8.4,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Network/Plan Matching,111857afb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to plan a network for a defined period of time.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.7.8.5,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Network/Capacity Matching,111857b0b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to ensure efficient capacity exists for a period of time (special events),0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.7.9,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Network Information Management,111857b1b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to capture, organize, track, report on, or otherwise disseminate basic attributes, data, and other perspectives about a network.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a3b7b211ea80f1000d3a02ed0d,1.1.8,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Order Management,111857b2b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to place, validate, cancel, change, track, fulfill and otherwise manage a request by one party to another to buy, sell, or exchange goods or services.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.1,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Order Definition,111857b3b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to establish and identify an order.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.2,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Order Quote Management,111857b4b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to obtain and provide offers for exchange of a payment in response to an order.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.3,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Order Placement,111857b5b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to place or enter an order for the exchange or trade of goods or services in the appropriate market(s).,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.4,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Order Settlement,111857b6b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to control, execute, and record the order in accordance with the agreed and defined terms and conditions.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.5,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Order Validation,111857b7b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to ensure that a provided order satisfies the minimum level of requirements to place and settle.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.6,0,1899-12-30T00:00:00,2020-06-26T13:36:50,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:50,Order Cancellation,111857b8b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to stop an order placement and settlement based on a party request or order exception criteria.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.7,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order Orchestration,111857b9b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to oversight order process activities including quoting, placement, settlement, cancellation, and exception management.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.8,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order Exception Management,111857bab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to take an action (pre-defined) in case of order placement or settlement failure.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.9,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order Splitting,111857bbb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to decompose an order of multiple goods or services into a set of sub-orders for individual (or smaller set of) goods or services.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.10,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order Risk Management,111857bcb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, assess, aggregate, articulate, and incorporate various exposures to harm, danger, or loss associated with an order.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.11,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order Access Management,111857bdb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to establish, control, restrict, and administer rights to view, use, or change an order.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.12,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order Matching,111857beb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an order with other business objects.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.1,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Order Matching,111857bfb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match buyers to sellers (or buy orders to sell orders) of market trades.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.2,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Agreement Matching,111857c0b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match orders with agreements.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.3,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Customer Matching,111857c1b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match an order with a customer.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.4,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Channel Matching,111857c2b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match an order with a channel.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.5,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Market Matching,111857c3b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match an order with a market.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.6,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Financial Instrument Matching,111857c4b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match orders with a financial instrument.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.7,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Financial Transaction Matching,111857c5b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match orders with a financial transaction.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.8,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Payment Matching,111857c6b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an order with monies paid out and monies collected.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.9,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Partner Matching,111857c7b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an order with a partner.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.10,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Research Matching,111857c8b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an order with research.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.11,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Facility Matching,111857c9b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an order with a facility.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.12,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Product Matching,111857cab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an order with a product.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.12.13,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order/Asset Matching,111857cbb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an order with an asset.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.8.13,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order Information Management,111857ccb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to organize, track, report on, or otherwise disseminate attributes and data related to an order.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.13.1,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order Profile Management,111857cdb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, track, validate, report on, or otherwise administer descriptive information related to an order.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.13.2,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order Type Management,111857ceb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to define and maintain the classification and categories of an order.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.13.3,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order State Management,111857cfb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to define and maintain the various conditions or state that an order is in at a specific time.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.13.4,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order History Management,111857d0b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to record, retain, and retrieve order information changes over time.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.8.13.5,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Order Analytics Management,111857d1b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to discover, interpret, and communicate meaningful patterns, metrics, measures, and thresholds from order information.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a3b7b211ea80f1000d3a02ed0d,1.1.9,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Management,111857d2b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to control, predict, process, or organize an individual or organization that has, plans to have, or has had a legally binding agreement with the Business. ""Partner"" to include Vendors, OEM, Suppliers, Provider, & Partners (E.g. Partner Type).",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.9.1,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Definition,111857d3b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to establish a new partner. The ability to identify and record the existence of a partner for the purposes of engaging with that partner on an ongoing basis. ""Partner"" to include Vendors, Suppliers, Provider, & Partners (E.g. Partner Type).",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.9.2,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Sourcing,111857d4b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and engage with existing or potential new partners for purposes of delivering specific services or assets to the business and its customers.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.9.3,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Preference Management,111857d5b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to define, interpret and enforce the Ecosystem marketplace's partners' preferences in its clients' products & services offering and its interactions with their partners' clients. The ability to capture, represent, analyze and act upon explicit or implicit inclinations, leanings, likings or options — expressed formally or informally - as determined or derived from a combination of sources and associated with a partner.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.9.3.1,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Preference Definition,111857d6b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to determine, establish, and maintain specific preferences of a partner.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.9.3.2,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Preference Interpretation,111857d7b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to understand, clarify, or describe a partner preference in relation to how that partner would like to interact with the organization.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.9.3.3,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Preference Enforcement,111857d8b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to apply, impose, or administer a partner's chosen preferences with the organization.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.9.4,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Risk Management,111857d9b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, assess, aggregate, articulate, and incorporate various exposures to harm, danger, or loss associated with a given partner or portfolio of partners.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.9.4.1,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Risk Level Determination,111857dab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and define the level of risk associated with a partner.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.9.4.2,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Risk Threshold Determination,111857dbb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and define the level of acceptable risk associated with a partner.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.9.4.3,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Risk Aggregation,111857dcb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to consider a collective set of risk factors about a partner and represent them from a rationalized perspective.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.9.5,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Authentication and Authorization,111857ddb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to verify partner identity and access rights in context of a given business scenario and allow a partner to proceed based on those rights or otherwise prevent the partner from proceeding.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.9.5.1,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Identification,111857deb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to determine that a partner is who they claim to be in context of a specific scenario or point of contact.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.9.5.2,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Access Rights Determination,111857dfb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to determine if a partner may enter, view, modify, or otherwise proceed with a given task or point of entry, based on their authorization to proceed.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.9.5.3,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Access Restriction,111857e0b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to prevent a partner from proceeding with a given task or point of entry based on not having authorization to do so.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.9.6,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Performance Management,111857e1b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to evaluate partner performance in supporting the business needs as input to possible optimization of their service delivery.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.1.9.7,0,1899-12-30T00:00:00,2020-06-26T13:36:51,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:51,Partner Matching,111857e2b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate partners with other business objects.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.1.9.7.1,0,1899-12-30T00:00:00,2020-06-26T13:36:52,111856a1b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:52,Partner/Strategy Matching,111857e3b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a partner with a strategy and its objectives and goals.,0,ATALMOR,ATALMOR,ATALMOR
